,datetime,home_goal,away_goal,league_name,league_abbr,team,opponent,avg_goal
1949,10/03,3,1,Italy - Serie B,I2,Reggina,Pescara,2
1950,10/17,1,1,Italy - Serie B,I2,Reggina,Virtus Entella,0
1951,09/27,2,2,Italy - Serie B,I2,Reggiana,Pisa,0
1952,10/03,0,2,Italy - Serie B,I2,Reggiana,Virtus Entella,-2
1953,10/17,0,1,Italy - Serie B,I2,Reggiana,Chievo,-1
1954,09/26,1,1,Italy - Serie B,I2,Brescia,Ascoli,0
1955,10/04,3,0,Italy - Serie B,I2,Brescia,Cittadella,3
1956,10/16,3,0,Italy - Serie B,I2,Brescia,Lecce,3
1957,09/26,0,0,Italy - Serie B,I2,Chievo,Pescara,0
1958,10/03,1,2,Italy - Serie B,I2,Chievo,Salernitana,-1
1959,10/17,0,1,Italy - Serie B,I2,Chievo,Reggiana,-1
1960,09/26,0,0,Italy - Serie B,I2,Lecce,Pordenone,0
1961,10/03,0,2,Italy - Serie B,I2,Lecce,Ascoli,-2
1962,10/16,3,0,Italy - Serie B,I2,Lecce,Brescia,3
1963,09/26,1,0,Italy - Serie B,I2,Venezia,Vicenza,1
1964,10/03,0,2,Italy - Serie B,I2,Venezia,Frosinone,-2
1965,10/17,0,0,Italy - Serie B,I2,Venezia,Cremonese,0
1966,09/26,0,0,Italy - Serie B,I2,Pordenone,Lecce,0
1967,10/03,1,1,Italy - Serie B,I2,Pordenone,Vicenza,0
1968,10/17,3,3,Italy - Serie B,I2,Pordenone,SPAL,0
1969,09/25,0,0,Italy - Serie B,I2,SPAL,Monza,0
1970,10/03,1,1,Italy - Serie B,I2,SPAL,Cosenza,0
1971,10/17,3,3,Italy - Serie B,I2,SPAL,Pordenone,0
1972,09/26,0,0,Italy - Serie B,I2,Cosenza,Virtus Entella,0
1973,10/03,1,1,Italy - Serie B,I2,Cosenza,SPAL,0
1974,10/17,1,1,Italy - Serie B,I2,Cosenza,Cittadella,0
1975,09/25,0,0,Italy - Serie B,I2,Monza,SPAL,0
1976,10/03,0,0,Italy - Serie B,I2,Monza,Empoli,0
1977,09/27,0,2,Italy - Serie B,I2,Cremonese,Cittadella,-2
1978,10/04,1,1,Italy - Serie B,I2,Cremonese,Pisa,0
1979,10/17,0,0,Italy - Serie B,I2,Cremonese,Venezia,0
1980,09/26,0,0,Italy - Serie B,I2,Virtus Entella,Cosenza,0
1981,10/03,0,2,Italy - Serie B,I2,Virtus Entella,Reggiana,-2
1982,10/17,1,1,Italy - Serie B,I2,Virtus Entella,Reggina,0
1983,09/27,2,2,Italy - Serie B,I2,Pisa,Reggiana,0
1984,10/04,1,1,Italy - Serie B,I2,Pisa,Cremonese,0
1985,10/17,4,1,Italy - Serie B,I2,Pisa,Salernitana,3
1986,09/26,1,0,Italy - Serie B,I2,Vicenza,Venezia,1
1987,10/03,1,1,Italy - Serie B,I2,Vicenza,Pordenone,0
1988,09/26,0,0,Italy - Serie B,I2,Pescara,Chievo,0
1989,10/03,3,1,Italy - Serie B,I2,Pescara,Reggina,2
1990,10/17,1,2,Italy - Serie B,I2,Pescara,Empoli,-1
1991,09/26,1,1,Italy - Serie B,I2,Ascoli,Brescia,0
1992,10/03,0,2,Italy - Serie B,I2,Ascoli,Lecce,-2
1993,10/17,1,0,Italy - Serie B,I2,Ascoli,Frosinone,1
1994,09/20,0,3,Japan,JP,K. Frontale,Urawa RD,-3
1995,09/23,3,2,Japan,JP,K. Frontale,Yokohama FC,1
1996,09/27,0,1,Japan,JP,K. Frontale,Shonan Bellmare,-1
1997,10/03,1,3,Japan,JP,K. Frontale,Cerezo Osaka,-2
1998,10/10,1,0,Japan,JP,K. Frontale,Vegalta Sendai,1
1999,10/14,0,2,Japan,JP,K. Frontale,S. Hiroshima,-2
2000,09/23,2,0,Japan,JP,Cerezo Osaka,FC Tokyo,2
2001,09/27,2,3,Japan,JP,Cerezo Osaka,Vegalta Sendai,-1
2002,10/03,1,3,Japan,JP,Cerezo Osaka,K. Frontale,-2
2003,10/10,1,0,Japan,JP,Cerezo Osaka,Nagoya G.,1
2004,10/14,1,0,Japan,JP,Cerezo Osaka,Shonan Bellmare,1
2005,10/17,4,1,Japan,JP,Cerezo Osaka,Yokohama M.,3
2006,09/23,2,0,Japan,JP,FC Tokyo,Cerezo Osaka,2
2007,09/27,3,0,Japan,JP,FC Tokyo,Sagan Tosu,3
2008,09/30,0,1,Japan,JP,FC Tokyo,Urawa RD,-1
2009,10/04,0,1,Japan,JP,FC Tokyo,Shonan Bellmare,-1
2010,10/10,0,1,Japan,JP,FC Tokyo,Gamba Osaka,-1
2011,10/14,3,1,Japan,JP,FC Tokyo,Shimizu S-Pulse,2
2012,09/23,2,1,Japan,JP,Nagoya G.,Gamba Osaka,1
2013,09/26,3,1,Japan,JP,Nagoya G.,Shimizu S-Pulse,2
2014,09/30,1,0,Japan,JP,Nagoya G.,Vissel Kobe,1
2015,10/04,0,1,Japan,JP,Nagoya G.,Urawa RD,-1
2016,10/10,1,0,Japan,JP,Nagoya G.,Cerezo Osaka,1
2017,10/14,3,0,Japan,JP,Nagoya G.,C. Sapporo,3
2018,09/23,2,1,Japan,JP,Gamba Osaka,Nagoya G.,1
2019,09/27,1,2,Japan,JP,Gamba Osaka,S. Hiroshima,-1
2020,10/03,2,0,Japan,JP,Gamba Osaka,Kashima Antlers,2
2021,10/07,1,2,Japan,JP,Gamba Osaka,Sagan Tosu,-1
2022,10/10,0,1,Japan,JP,Gamba Osaka,FC Tokyo,-1
2023,10/14,1,1,Japan,JP,Gamba Osaka,Yokohama M.,0
2024,09/19,1,2,Japan,JP,Kashima Antlers,Cerezo Osaka,-1
2025,09/23,1,0,Japan,JP,Kashima Antlers,Shonan Bellmare,1
2026,09/27,0,2,Japan,JP,Kashima Antlers,Oita Trinita,-2
2027,10/03,2,0,Japan,JP,Kashima Antlers,Gamba Osaka,2
2028,10/10,3,2,Japan,JP,Kashima Antlers,Yokohama FC,1
2029,10/14,0,2,Japan,JP,Kashima Antlers,Sagan Tosu,-2
2030,09/27,1,3,Japan,JP,Yokohama M.,Kashiwa Reysol,-2
2031,09/30,1,1,Japan,JP,Yokohama M.,Sagan Tosu,0
2032,10/04,2,3,Japan,JP,Yokohama M.,Vissel Kobe,-1
2033,10/10,4,0,Japan,JP,Yokohama M.,Oita Trinita,4
2034,10/14,1,1,Japan,JP,Yokohama M.,Gamba Osaka,0
2035,10/17,4,1,Japan,JP,Yokohama M.,Cerezo Osaka,3
2036,09/19,1,1,Japan,JP,Kashiwa Reysol,S. Hiroshima,0
2037,09/23,0,1,Japan,JP,Kashiwa Reysol,C. Sapporo,-1
2038,09/27,1,3,Japan,JP,Kashiwa Reysol,Yokohama M.,-2
2039,10/03,0,3,Japan,JP,Kashiwa Reysol,Yokohama FC,-3
2040,10/10,4,3,Japan,JP,Kashiwa Reysol,Vissel Kobe,1
2041,10/14,1,1,Japan,JP,Kashiwa Reysol,Urawa RD,0
2042,09/23,1,2,Japan,JP,Urawa RD,Shimizu S-Pulse,-1
2043,09/26,0,2,Japan,JP,Urawa RD,Yokohama FC,-2
2044,09/30,0,1,Japan,JP,Urawa RD,FC Tokyo,-1
2045,10/04,0,1,Japan,JP,Urawa RD,Nagoya G.,-1
2046,10/10,0,1,Japan,JP,Urawa RD,Sagan Tosu,-1
2047,10/14,1,1,Japan,JP,Urawa RD,Kashiwa Reysol,0
2048,09/23,4,3,Japan,JP,Vissel Kobe,Sagan Tosu,1
2049,09/26,4,0,Japan,JP,Vissel Kobe,C. Sapporo,4
2050,09/30,1,0,Japan,JP,Vissel Kobe,Nagoya G.,1
2051,10/04,2,3,Japan,JP,Vissel Kobe,Yokohama M.,-1
2052,10/10,4,3,Japan,JP,Vissel Kobe,Kashiwa Reysol,1
2053,10/14,1,1,Japan,JP,Vissel Kobe,Oita Trinita,0
2054,09/19,1,1,Japan,JP,S. Hiroshima,Kashiwa Reysol,0
2055,09/23,0,2,Japan,JP,S. Hiroshima,Oita Trinita,-2
2056,09/27,1,2,Japan,JP,S. Hiroshima,Gamba Osaka,-1
2057,10/03,3,0,Japan,JP,S. Hiroshima,Sagan Tosu,3
2058,10/10,2,3,Japan,JP,S. Hiroshima,Shimizu S-Pulse,-1
2059,10/14,0,2,Japan,JP,S. Hiroshima,K. Frontale,-2
2060,09/20,1,0,Japan,JP,Oita Trinita,Yokohama FC,1
2061,09/23,0,2,Japan,JP,Oita Trinita,S. Hiroshima,-2
2062,09/27,0,2,Japan,JP,Oita Trinita,Kashima Antlers,-2
2063,10/03,2,1,Japan,JP,Oita Trinita,Shimizu S-Pulse,1
2064,10/10,4,0,Japan,JP,Oita Trinita,Yokohama M.,4
2065,10/14,1,1,Japan,JP,Oita Trinita,Vissel Kobe,0
2066,09/20,1,0,Japan,JP,Yokohama FC,Oita Trinita,1
2067,09/23,3,2,Japan,JP,Yokohama FC,K. Frontale,1
2068,09/26,0,2,Japan,JP,Yokohama FC,Urawa RD,-2
2069,10/03,0,3,Japan,JP,Yokohama FC,Kashiwa Reysol,-3
2070,10/10,3,2,Japan,JP,Yokohama FC,Kashima Antlers,1
2071,10/14,0,0,Japan,JP,Yokohama FC,Vegalta Sendai,0
2072,09/19,0,1,Japan,JP,C. Sapporo,Gamba Osaka,-1
2073,09/23,0,1,Japan,JP,C. Sapporo,Kashiwa Reysol,-1
2074,09/26,4,0,Japan,JP,C. Sapporo,Vissel Kobe,4
2075,10/03,3,3,Japan,JP,C. Sapporo,Vegalta Sendai,0
2076,10/10,2,1,Japan,JP,C. Sapporo,Shonan Bellmare,1
2077,10/14,3,0,Japan,JP,C. Sapporo,Nagoya G.,3
2078,09/27,3,0,Japan,JP,Sagan Tosu,FC Tokyo,3
2079,09/30,1,1,Japan,JP,Sagan Tosu,Yokohama M.,0
2080,10/03,3,0,Japan,JP,Sagan Tosu,S. Hiroshima,3
2081,10/07,1,2,Japan,JP,Sagan Tosu,Gamba Osaka,-1
2082,10/10,0,1,Japan,JP,Sagan Tosu,Urawa RD,-1
2083,10/14,0,2,Japan,JP,Sagan Tosu,Kashima Antlers,-2
2084,09/20,1,0,Japan,JP,Vegalta Sendai,FC Tokyo,1
2085,09/23,3,1,Japan,JP,Vegalta Sendai,Yokohama M.,2
2086,09/27,2,3,Japan,JP,Vegalta Sendai,Cerezo Osaka,-1
2087,10/03,3,3,Japan,JP,Vegalta Sendai,C. Sapporo,0
2088,10/10,1,0,Japan,JP,Vegalta Sendai,K. Frontale,1
2089,10/14,0,0,Japan,JP,Vegalta Sendai,Yokohama FC,0
2090,09/19,0,3,Japan,JP,Shimizu S-Pulse,Shonan Bellmare,-3
2091,09/23,1,2,Japan,JP,Shimizu S-Pulse,Urawa RD,-1
2092,09/26,3,1,Japan,JP,Shimizu S-Pulse,Nagoya G.,2
2093,10/03,2,1,Japan,JP,Shimizu S-Pulse,Oita Trinita,1
2094,10/10,2,3,Japan,JP,Shimizu S-Pulse,S. Hiroshima,-1
2095,10/14,3,1,Japan,JP,Shimizu S-Pulse,FC Tokyo,2
2096,09/19,0,3,Japan,JP,Shonan Bellmare,Shimizu S-Pulse,-3
2097,09/23,1,0,Japan,JP,Shonan Bellmare,Kashima Antlers,1
2098,09/27,0,1,Japan,JP,Shonan Bellmare,K. Frontale,-1
2099,10/04,0,1,Japan,JP,Shonan Bellmare,FC Tokyo,-1
2100,10/10,2,1,Japan,JP,Shonan Bellmare,C. Sapporo,1
2101,10/14,1,0,Japan,JP,Shonan Bellmare,Cerezo Osaka,1
2102,08/30,0,3,Norway,NO,Bodo/Glimt,Sarpsborg 08,-3
2103,09/13,6,1,Norway,NO,Bodo/Glimt,Odd BK,5
2104,09/20,1,3,Norway,NO,Bodo/Glimt,Brann,-2
2105,09/27,2,0,Norway,NO,Bodo/Glimt,Valerenga,2
2106,10/04,2,1,Norway,NO,Bodo/Glimt,Sandefjord,1
2107,10/17,4,2,Norway,NO,Bodo/Glimt,Molde,2
2108,08/22,2,0,Norway,NO,Molde,Odd BK,2
